"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
283,5 Sep 2022 16:16:53.668,5 Sep 2022 16:22:44.575,350.906
284,5 Sep 2022 17:51:52.724,5 Sep 2022 17:58:28.724,396.000
285,6 Sep 2022 04:34:16.198,6 Sep 2022 04:41:57.564,461.366
286,6 Sep 2022 06:13:09.663,6 Sep 2022 06:14:23.361,73.699
287,6 Sep 2022 16:13:37.645,6 Sep 2022 16:19:26.156,348.510
288,6 Sep 2022 17:48:34.995,6 Sep 2022 17:55:12.638,397.644
289,7 Sep 2022 04:30:59.572,7 Sep 2022 04:38:40.228,460.655
290,7 Sep 2022 06:09:44.811,7 Sep 2022 06:11:13.617,88.806
291,7 Sep 2022 16:10:21.636,7 Sep 2022 16:16:07.717,346.081
292,7 Sep 2022 17:45:17.275,7 Sep 2022 17:51:56.537,399.262
293,8 Sep 2022 04:27:42.955,8 Sep 2022 04:35:22.886,459.931
294,8 Sep 2022 06:06:21.105,8 Sep 2022 06:08:02.730,101.625
295,8 Sep 2022 16:07:05.644,8 Sep 2022 16:12:49.260,343.615
296,8 Sep 2022 17:41:59.564,8 Sep 2022 17:48:40.427,400.863
297,9 Sep 2022 04:24:26.346,9 Sep 2022 04:32:05.537,459.191
298,9 Sep 2022 06:02:58.154,9 Sep 2022 06:04:51.087,112.933
299,9 Sep 2022 16:03:49.670,9 Sep 2022 16:09:30.782,341.112
300,9 Sep 2022 17:38:41.862,9 Sep 2022 17:45:24.308,402.446
301,10 Sep 2022 04:21:09.745,10 Sep 2022 04:28:48.185,458.439
302,10 Sep 2022 05:59:35.750,10 Sep 2022 06:01:38.900,123.150
303,10 Sep 2022 16:00:33.714,10 Sep 2022 16:06:12.284,338.570
304,10 Sep 2022 17:35:24.169,10 Sep 2022 17:42:08.175,404.006
305,11 Sep 2022 04:17:53.153,11 Sep 2022 04:25:30.827,457.674
306,11 Sep 2022 05:56:13.767,11 Sep 2022 05:58:26.296,132.529
307,11 Sep 2022 15:57:17.781,11 Sep 2022 16:02:53.765,335.985
308,11 Sep 2022 17:32:06.486,11 Sep 2022 17:38:52.031,405.545
309,12 Sep 2022 04:14:36.569,12 Sep 2022 04:22:13.463,456.894
310,12 Sep 2022 05:52:52.121,12 Sep 2022 05:55:13.357,141.235
311,12 Sep 2022 15:54:01.862,12 Sep 2022 15:59:35.225,333.364
312,12 Sep 2022 17:28:48.810,12 Sep 2022 17:35:35.876,407.065
313,13 Sep 2022 04:11:19.994,13 Sep 2022 04:18:56.094,456.100
314,13 Sep 2022 05:49:30.754,13 Sep 2022 05:52:00.142,149.388
315,13 Sep 2022 15:50:45.962,13 Sep 2022 15:56:16.663,330.701
316,13 Sep 2022 17:25:31.144,13 Sep 2022 17:32:19.709,408.565
317,14 Sep 2022 04:08:03.427,14 Sep 2022 04:15:38.716,455.289
318,14 Sep 2022 05:46:09.623,14 Sep 2022 05:48:46.696,157.073
319,14 Sep 2022 15:47:30.082,14 Sep 2022 15:52:58.079,327.996
320,14 Sep 2022 17:22:13.485,14 Sep 2022 17:29:03.534,410.048
321,15 Sep 2022 04:04:46.868,15 Sep 2022 04:12:21.333,454.465
322,15 Sep 2022 05:42:48.693,15 Sep 2022 05:45:33.050,164.356
323,15 Sep 2022 15:44:14.223,15 Sep 2022 15:49:39.471,325.248
