"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
320,23 Aug 2022 22:32:59.176,23 Aug 2022 22:40:54.544,475.368
321,24 Aug 2022 09:18:12.804,24 Aug 2022 09:24:20.343,367.538
322,24 Aug 2022 10:53:13.457,24 Aug 2022 10:59:52.499,399.042
323,24 Aug 2022 22:29:41.993,24 Aug 2022 22:37:37.687,475.694
324,25 Aug 2022 09:14:56.900,25 Aug 2022 09:21:02.486,365.586
325,25 Aug 2022 10:49:55.447,25 Aug 2022 10:56:36.105,400.658
326,25 Aug 2022 22:26:24.815,25 Aug 2022 22:34:20.822,476.007
327,26 Aug 2022 09:11:41.009,26 Aug 2022 09:17:44.618,363.609
328,26 Aug 2022 10:46:37.449,26 Aug 2022 10:53:19.702,402.253
329,26 Aug 2022 22:23:07.642,26 Aug 2022 22:31:03.951,476.309
330,27 Aug 2022 09:08:25.132,27 Aug 2022 09:14:26.739,361.606
331,27 Aug 2022 10:43:19.464,27 Aug 2022 10:50:03.292,403.829
332,27 Aug 2022 22:19:50.473,27 Aug 2022 22:27:47.072,476.599
333,28 Aug 2022 09:05:09.270,28 Aug 2022 09:11:08.850,359.580
334,28 Aug 2022 10:40:01.490,28 Aug 2022 10:46:46.871,405.381
335,28 Aug 2022 22:16:33.309,28 Aug 2022 22:24:30.186,476.877
336,29 Aug 2022 09:01:53.422,29 Aug 2022 09:07:50.947,357.525
337,29 Aug 2022 10:36:43.528,29 Aug 2022 10:43:30.441,406.913
338,29 Aug 2022 22:13:16.150,29 Aug 2022 22:21:13.293,477.143
339,30 Aug 2022 08:58:37.589,30 Aug 2022 09:04:33.032,355.444
340,30 Aug 2022 10:33:25.578,30 Aug 2022 10:40:14.001,408.423
341,30 Aug 2022 22:09:58.995,30 Aug 2022 22:17:56.393,477.398
342,31 Aug 2022 08:55:21.773,31 Aug 2022 09:01:15.104,353.331
343,31 Aug 2022 10:30:07.639,31 Aug 2022 10:36:57.553,409.914
344,31 Aug 2022 22:06:41.844,31 Aug 2022 22:14:39.485,477.641
345,1 Sep 2022 08:52:05.969,1 Sep 2022 08:57:57.164,351.195
