"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
163,11 Jul 2022 16:52:26.816,11 Jul 2022 16:59:57.448,450.632
164,11 Jul 2022 18:28:11.095,11 Jul 2022 18:34:45.967,394.872
165,12 Jul 2022 03:45:07.310,12 Jul 2022 03:49:32.501,265.191
166,12 Jul 2022 05:18:13.387,12 Jul 2022 05:26:15.662,482.276
167,12 Jul 2022 16:49:09.998,12 Jul 2022 16:56:39.863,449.865
168,12 Jul 2022 18:24:53.567,12 Jul 2022 18:31:29.719,396.152
169,13 Jul 2022 03:41:51.868,13 Jul 2022 03:46:14.348,262.480
170,13 Jul 2022 05:14:56.196,13 Jul 2022 05:22:58.637,482.442
171,13 Jul 2022 16:45:53.183,13 Jul 2022 16:53:22.274,449.091
172,13 Jul 2022 18:21:36.043,13 Jul 2022 18:28:13.465,397.421
173,14 Jul 2022 03:38:36.442,14 Jul 2022 03:42:56.180,259.738
174,14 Jul 2022 05:11:39.010,14 Jul 2022 05:19:41.610,482.600
175,14 Jul 2022 16:42:36.372,14 Jul 2022 16:50:04.679,448.307
176,14 Jul 2022 18:18:18.524,14 Jul 2022 18:24:57.203,398.679
177,15 Jul 2022 03:35:21.041,15 Jul 2022 03:39:37.993,256.952
178,15 Jul 2022 05:08:21.829,15 Jul 2022 05:16:24.580,482.750
179,15 Jul 2022 16:39:19.564,15 Jul 2022 16:46:47.078,447.514
180,15 Jul 2022 18:15:01.010,15 Jul 2022 18:21:40.934,399.924
181,16 Jul 2022 03:32:05.663,16 Jul 2022 03:36:19.787,254.125
182,16 Jul 2022 05:05:04.654,16 Jul 2022 05:13:07.547,482.893
183,16 Jul 2022 16:36:02.761,16 Jul 2022 16:43:29.471,446.710
184,16 Jul 2022 18:11:43.500,16 Jul 2022 18:18:24.656,401.156
185,17 Jul 2022 03:28:50.307,17 Jul 2022 03:33:01.561,251.254
186,17 Jul 2022 05:01:47.484,17 Jul 2022 05:09:50.512,483.029
187,17 Jul 2022 16:32:45.961,17 Jul 2022 16:40:11.857,445.897
188,17 Jul 2022 18:08:25.995,17 Jul 2022 18:15:08.373,402.378
189,18 Jul 2022 03:25:34.975,18 Jul 2022 03:29:43.315,248.340
190,18 Jul 2022 04:58:30.319,18 Jul 2022 05:06:33.475,483.156
191,18 Jul 2022 16:29:29.164,18 Jul 2022 16:36:54.237,445.073
192,18 Jul 2022 18:05:08.495,18 Jul 2022 18:11:52.083,403.588
193,19 Jul 2022 03:22:19.667,19 Jul 2022 03:26:25.046,245.379
194,19 Jul 2022 04:55:13.159,19 Jul 2022 05:03:16.436,483.277
195,19 Jul 2022 16:26:12.372,19 Jul 2022 16:33:36.609,444.237
196,19 Jul 2022 18:01:50.999,19 Jul 2022 18:08:35.786,404.787
197,20 Jul 2022 03:19:04.384,20 Jul 2022 03:23:06.755,242.371
198,20 Jul 2022 04:51:56.004,20 Jul 2022 04:59:59.393,483.389
199,20 Jul 2022 16:22:55.583,20 Jul 2022 16:30:18.977,443.394
200,20 Jul 2022 17:58:33.507,20 Jul 2022 18:05:19.481,405.974
201,21 Jul 2022 03:15:49.127,21 Jul 2022 03:19:48.441,239.314
202,21 Jul 2022 04:48:38.854,21 Jul 2022 04:56:42.349,483.494
203,21 Jul 2022 16:19:38.798,21 Jul 2022 16:27:01.338,442.540
204,21 Jul 2022 17:55:16.020,21 Jul 2022 18:02:03.173,407.153
205,22 Jul 2022 03:12:33.897,22 Jul 2022 03:16:30.106,236.209
206,22 Jul 2022 04:45:21.710,22 Jul 2022 04:53:25.302,483.592
207,22 Jul 2022 16:16:22.016,22 Jul 2022 16:23:43.693,441.677
208,22 Jul 2022 17:51:58.537,22 Jul 2022 17:58:46.855,408.318
209,23 Jul 2022 03:09:18.697,23 Jul 2022 03:13:11.743,233.046
210,23 Jul 2022 04:42:04.570,23 Jul 2022 04:50:08.252,483.682
211,23 Jul 2022 16:13:05.238,23 Jul 2022 16:20:26.043,440.805
212,23 Jul 2022 17:48:41.058,23 Jul 2022 17:55:30.530,409.472
213,24 Jul 2022 03:06:03.523,24 Jul 2022 03:09:53.353,229.830
214,24 Jul 2022 04:38:47.435,24 Jul 2022 04:46:51.202,483.767
215,24 Jul 2022 16:09:48.465,24 Jul 2022 16:17:08.384,439.919
216,24 Jul 2022 17:45:23.583,24 Jul 2022 17:52:14.199,410.616
217,25 Jul 2022 03:02:48.379,25 Jul 2022 03:06:34.935,226.556
218,25 Jul 2022 04:35:30.305,25 Jul 2022 04:43:34.148,483.842
219,25 Jul 2022 16:06:31.694,25 Jul 2022 16:13:50.718,439.024
220,25 Jul 2022 17:42:06.113,25 Jul 2022 17:48:57.861,411.748
221,26 Jul 2022 02:59:33.266,26 Jul 2022 03:03:16.488,223.221
222,26 Jul 2022 04:32:13.180,26 Jul 2022 04:40:17.091,483.910
223,26 Jul 2022 16:03:14.928,26 Jul 2022 16:10:33.046,438.117
224,26 Jul 2022 17:38:48.646,26 Jul 2022 17:45:41.516,412.870
225,27 Jul 2022 02:56:18.186,27 Jul 2022 02:59:58.009,219.823
226,27 Jul 2022 04:28:56.061,27 Jul 2022 04:37:00.031,483.970
227,27 Jul 2022 15:59:58.166,27 Jul 2022 16:07:15.367,437.200
228,27 Jul 2022 17:35:31.183,27 Jul 2022 17:42:25.165,413.981
229,28 Jul 2022 02:53:03.140,28 Jul 2022 02:56:39.500,216.360
230,28 Jul 2022 04:25:38.946,28 Jul 2022 04:33:42.969,484.023
231,28 Jul 2022 15:56:41.408,28 Jul 2022 16:03:57.681,436.273
232,28 Jul 2022 17:32:13.725,28 Jul 2022 17:39:08.809,415.085
233,29 Jul 2022 02:49:48.130,29 Jul 2022 02:53:20.962,212.832
234,29 Jul 2022 04:22:21.836,29 Jul 2022 04:30:25.904,484.068
235,29 Jul 2022 06:02:10.802,29 Jul 2022 06:02:50.311,39.509
236,29 Jul 2022 15:53:24.654,29 Jul 2022 16:00:39.989,435.334
237,29 Jul 2022 17:28:56.270,29 Jul 2022 17:35:52.445,416.175
238,30 Jul 2022 02:46:33.158,30 Jul 2022 02:50:02.384,209.227
239,30 Jul 2022 04:19:04.732,30 Jul 2022 04:27:08.838,484.106
240,30 Jul 2022 05:58:43.745,30 Jul 2022 05:59:42.527,58.782
241,30 Jul 2022 15:50:07.905,30 Jul 2022 15:57:22.288,434.384
242,30 Jul 2022 17:25:38.819,30 Jul 2022 17:32:36.074,417.255
243,31 Jul 2022 02:43:18.224,31 Jul 2022 02:46:43.772,205.548
244,31 Jul 2022 04:15:47.632,31 Jul 2022 04:23:51.768,484.137
245,31 Jul 2022 05:55:19.172,31 Jul 2022 05:56:32.258,73.086
246,31 Jul 2022 15:46:51.159,31 Jul 2022 15:54:04.580,433.421
247,31 Jul 2022 17:22:21.372,31 Jul 2022 17:29:19.697,418.325
248,1 Aug 2022 02:40:03.333,1 Aug 2022 02:43:25.122,201.789
249,1 Aug 2022 04:12:30.537,1 Aug 2022 04:20:34.697,484.159
